y,Jurisdiction_encoded,Sub-stream,Category_encoded,Type_encoded,Management_encoded,Fate_encoded,ds_encoded
6,0,C&I core,4,27,3,0,14
90,0,C&I core,4,27,4,3,14
2,0,C&I core,4,27,5,0,14
0,0,C&I core,4,27,5,1,14
18,0,C&I core,4,27,5,3,14
0,0,Total,4,27,1,1,14
2,0,Total,4,27,2,0,14
6,0,Total,4,27,3,0,14
90,0,Total,4,27,4,3,14
2,0,Total,4,27,5,0,14
0,0,Total,4,27,5,1,14
18,0,Total,4,27,5,3,14
0,0,C&D,4,39,1,1,14
0,0,C&D,4,39,2,0,14
0,0,C&D,4,39,3,0,14
0,0,C&D,4,39,4,3,14
0,0,C&D,4,39,5,0,14
0,0,C&D,4,39,5,1,14
0,0,C&D,4,39,5,3,14
0,0,C&I core,4,39,1,1,14
7,0,C&I core,4,39,2,0,14
1,0,C&I core,4,39,3,0,14
813,0,C&I core,4,39,4,3,14
0,0,C&I core,4,39,5,0,14
145,0,C&I core,4,39,5,1,14
557,0,C&I core,4,39,5,3,14
0,0,Total,4,39,1,1,14
7,0,Total,4,39,2,0,14
1,0,Total,4,39,3,0,14
813,0,Total,4,39,4,3,14
0,0,Total,4,39,5,0,14
145,0,Total,4,39,5,1,14
557,0,Total,4,39,5,3,14
0,0,C&D,4,40,1,1,14
0,0,C&D,4,40,2,0,14
0,0,C&D,4,40,3,0,14
0,0,C&D,4,40,4,3,14
0,0,C&D,4,40,5,0,14
0,0,C&D,4,40,5,1,14
0,0,C&D,4,40,5,3,14
0,0,C&I core,4,40,1,1,14
2,0,C&I core,4,40,2,0,14
0,0,C&I core,4,40,3,0,14
0,0,C&I core,4,40,4,3,14
1,0,C&I core,4,40,5,0,14
0,0,C&I core,4,40,5,1,14
0,0,C&I core,4,40,5,3,14
0,0,Total,4,40,1,1,14
2,0,Total,4,40,2,0,14
0,0,Total,4,40,3,0,14
0,0,Total,4,40,4,3,14
1,0,Total,4,40,5,0,14
0,0,Total,4,40,5,1,14
0,0,Total,4,40,5,3,14
0,0,C&D,4,41,1,1,14
0,0,C&D,4,41,2,0,14
0,0,C&D,4,41,3,0,14
0,0,C&D,4,41,4,3,14
0,0,C&D,4,41,5,0,14
0,0,C&D,4,41,5,1,14
0,0,C&D,4,41,5,3,14
0,0,C&I core,4,41,1,1,14
0,0,C&I core,4,41,2,0,14
0,0,C&I core,4,41,3,0,14
4,0,C&I core,4,41,4,3,14
4,0,C&I core,4,41,5,0,14
0,0,C&I core,4,41,5,1,14
0,0,C&I core,4,41,5,3,14
0,0,Total,4,41,1,1,14
0,0,Total,4,41,2,0,14
0,0,Total,4,41,3,0,14
4,0,Total,4,41,4,3,14
4,0,Total,4,41,5,0,14
0,0,Total,4,41,5,1,14
0,0,Total,4,41,5,3,14
0,0,C&D,4,42,1,1,14
0,0,C&D,4,42,2,0,14
0,0,C&D,4,42,3,0,14
0,0,C&D,4,42,4,3,14
0,0,C&D,4,42,5,0,14
0,0,C&D,4,42,5,1,14
0,0,C&D,4,42,5,3,14
0,0,C&I core,4,42,1,1,14
0,0,C&I core,4,42,2,0,14
0,0,C&I core,4,42,3,0,14
0,0,C&I core,4,42,4,3,14
0,0,C&I core,4,42,5,0,14
0,0,C&I core,4,42,5,1,14
0,0,C&I core,4,42,5,3,14
0,0,Total,4,42,1,1,14
0,0,Total,4,42,2,0,14
0,0,Total,4,42,3,0,14
0,0,Total,4,42,4,3,14
0,0,Total,4,42,5,0,14
0,0,Total,4,42,5,1,14
0,0,Total,4,42,5,3,14
0,0,C&D,4,45,1,1,14
0,0,C&D,4,45,2,0,14
0,0,C&D,4,45,3,0,14
0,0,C&D,4,45,4,3,14
0,0,C&D,4,45,5,0,14
0,0,C&D,4,45,5,1,14
0,0,C&D,4,45,5,3,14
0,0,C&I core,4,45,1,1,14
0,0,C&I core,4,45,2,0,14
0,0,C&I core,4,45,3,0,14
0,0,C&I core,4,45,4,3,14
0,0,C&I core,4,45,5,0,14
0,0,C&I core,4,45,5,1,14
0,0,C&I core,4,45,5,3,14
0,0,Total,4,45,1,1,14
0,0,Total,4,45,2,0,14
0,0,Total,4,45,3,0,14
0,0,Total,4,45,4,3,14
0,0,Total,4,45,5,0,14
0,0,Total,4,45,5,1,14
0,0,Total,4,45,5,3,14
0,0,C&D,4,47,1,1,14
0,0,C&D,4,47,2,0,14
0,0,C&D,4,47,3,0,14
0,0,C&D,4,47,4,3,14
0,0,C&D,4,47,5,0,14
0,0,C&D,4,47,5,1,14
0,0,C&D,4,47,5,3,14
0,0,C&I core,4,47,1,1,14
0,0,C&I core,4,47,2,0,14
0,0,C&I core,4,47,3,0,14
33,0,C&I core,4,47,4,3,14
34,0,C&I core,4,47,5,0,14
0,0,C&I core,4,47,5,1,14
0,0,C&I core,4,47,5,3,14
0,0,Total,4,47,1,1,14
0,0,Total,4,47,2,0,14
0,0,Total,4,47,3,0,14
33,0,Total,4,47,4,3,14
34,0,Total,4,47,5,0,14
0,0,Total,4,47,5,1,14
0,0,Total,4,47,5,3,14
0,0,C&D,4,51,1,1,14
0,0,C&D,4,51,2,0,14
0,0,C&D,4,51,3,0,14
0,0,C&D,4,51,4,3,14
0,0,C&D,4,51,5,0,14
0,0,C&D,4,51,5,1,14
0,0,C&D,4,51,5,3,14
0,0,C&I core,4,51,1,1,14
51,0,C&I core,4,51,2,0,14
0,0,C&I core,4,51,3,0,14
15,0,C&I core,4,51,4,3,14
23,0,C&I core,4,51,5,0,14
0,0,C&I core,4,51,5,1,14
10,0,C&I core,4,51,5,3,14
0,0,Total,4,51,1,1,14
51,0,Total,4,51,2,0,14
0,0,Total,4,51,3,0,14
15,0,Total,4,51,4,3,14
23,0,Total,4,51,5,0,14
0,0,Total,4,51,5,1,14
10,0,Total,4,51,5,3,14
0,0,C&D,4,52,1,1,14
0,0,C&D,4,52,2,0,14
0,0,C&D,4,52,3,0,14
0,0,C&D,4,52,4,3,14
0,0,C&D,4,52,5,0,14
0,0,C&D,4,52,5,1,14
0,0,C&D,4,52,5,3,14
0,0,C&I core,4,52,1,1,14
187,0,C&I core,4,52,2,0,14
1,0,C&I core,4,52,3,0,14
15,0,C&I core,4,52,4,3,14
9,0,C&I core,4,52,5,0,14
3,0,C&I core,4,52,5,1,14
3,0,C&I core,4,52,5,3,14
0,0,Total,4,52,1,1,14
187,0,Total,4,52,2,0,14
1,0,Total,4,52,3,0,14
15,0,Total,4,52,4,3,14
9,0,Total,4,52,5,0,14
3,0,Total,4,52,5,1,14
3,0,Total,4,52,5,3,14
0,0,C&D,4,53,1,1,14
0,0,C&D,4,53,2,0,14
0,0,C&D,4,53,3,0,14
0,0,C&D,4,53,4,3,14
0,0,C&D,4,53,5,0,14
0,0,C&D,4,53,5,1,14
0,0,C&D,4,53,5,3,14
0,0,C&I core,4,53,1,1,14
0,0,C&I core,4,53,2,0,14
0,0,C&I core,4,53,3,0,14
0,0,C&I core,4,53,4,3,14
0,0,C&I core,4,53,5,0,14
0,0,C&I core,4,53,5,1,14
0,0,C&I core,4,53,5,3,14
0,0,Total,4,53,1,1,14
0,0,Total,4,53,2,0,14
0,0,Total,4,53,3,0,14
0,0,Total,4,53,4,3,14
0,0,Total,4,53,5,0,14
0,0,Total,4,53,5,1,14
0,0,Total,4,53,5,3,14
0,0,C&D,4,55,1,1,14
0,0,C&D,4,55,2,0,14
0,0,C&D,4,55,3,0,14
0,0,C&D,4,55,4,3,14
0,0,C&D,4,55,5,0,14
0,0,C&D,4,55,5,1,14
0,0,C&D,4,55,5,3,14
0,0,C&I core,4,55,1,1,14
0,0,C&I core,4,55,2,0,14
0,0,C&I core,4,55,3,0,14
0,0,C&I core,4,55,4,3,14
0,0,C&I core,4,55,5,0,14
0,0,C&I core,4,55,5,1,14
0,0,C&I core,4,55,5,3,14
0,0,Total,4,55,1,1,14
0,0,Total,4,55,2,0,14
0,0,Total,4,55,3,0,14
0,0,Total,4,55,4,3,14
0,0,Total,4,55,5,0,14
0,0,Total,4,55,5,1,14
0,0,Total,4,55,5,3,14
0,0,C&D,4,66,1,1,14
0,0,C&D,4,66,2,0,14
0,0,C&D,4,66,3,0,14
0,0,C&D,4,66,4,3,14
0,0,C&D,4,66,5,0,14
0,0,C&D,4,66,5,1,14
0,0,C&D,4,66,5,3,14
0,0,C&I core,4,66,1,1,14
0,0,C&I core,4,66,2,0,14
0,0,C&I core,4,66,3,0,14
0,0,C&I core,4,66,4,3,14
0,0,C&I core,4,66,5,0,14
0,0,C&I core,4,66,5,1,14
0,0,C&I core,4,66,5,3,14
0,0,Total,4,66,1,1,14
0,0,Total,4,66,2,0,14
0,0,Total,4,66,3,0,14
