y,Jurisdiction_encoded,Sub-stream,Category_encoded,Type_encoded,Management_encoded,Fate_encoded,ds_encoded
0,0,C&I core,0,16,4,1,2
0,0,C&I core,0,16,4,2,2
0,0,Total,0,16,1,0,2
0,0,Total,0,16,2,0,2
0,0,Total,0,16,3,2,2
0,0,Total,0,16,4,0,2
0,0,Total,0,16,4,1,2
0,0,Total,0,16,4,2,2
0,0,C&D,0,17,1,0,2
0,0,C&D,0,17,2,0,2
0,0,C&D,0,17,3,2,2
0,0,C&D,0,17,4,0,2
0,0,C&D,0,17,4,1,2
0,0,C&D,0,17,4,2,2
0,0,C&I core,0,17,1,0,2
0,0,C&I core,0,17,2,0,2
0,0,C&I core,0,17,3,2,2
0,0,C&I core,0,17,4,0,2
0,0,C&I core,0,17,4,1,2
0,0,C&I core,0,17,4,2,2
0,0,Total,0,17,1,0,2
0,0,Total,0,17,2,0,2
0,0,Total,0,17,3,2,2
0,0,Total,0,17,4,0,2
0,0,Total,0,17,4,1,2
0,0,Total,0,17,4,2,2
0,0,C&D,0,18,1,0,2
0,0,C&D,0,18,2,0,2
0,0,C&D,0,18,3,2,2
0,0,C&D,0,18,4,0,2
0,0,C&D,0,18,4,1,2
0,0,C&D,0,18,4,2,2
369,0,C&I core,0,18,0,1,2
485,0,C&I core,0,18,1,0,2
0,0,C&I core,0,18,2,0,2
236,0,C&I core,0,18,3,2,2
0,0,C&I core,0,18,4,0,2
0,0,C&I core,0,18,4,1,2
0,0,C&I core,0,18,4,2,2
369,0,Total,0,18,0,1,2
485,0,Total,0,18,1,0,2
0,0,Total,0,18,2,0,2
236,0,Total,0,18,3,2,2
0,0,Total,0,18,4,0,2
0,0,Total,0,18,4,1,2
0,0,Total,0,18,4,2,2
0,1,C&D,0,0,1,0,2
0,1,C&D,0,0,2,0,2
0,1,C&D,0,0,3,2,2
0,1,C&D,0,0,4,0,2
0,1,C&D,0,0,4,1,2
0,1,C&D,0,0,4,2,2
0,1,C&I core,0,0,1,0,2
0,1,C&I core,0,0,2,0,2
0,1,C&I core,0,0,3,2,2
607,1,C&I core,0,0,4,0,2
0,1,C&I core,0,0,4,1,2
664,1,C&I core,0,0,4,2,2
0,1,Total,0,0,1,0,2
0,1,Total,0,0,2,0,2
0,1,Total,0,0,3,2,2
607,1,Total,0,0,4,0,2
0,1,Total,0,0,4,1,2
664,1,Total,0,0,4,2,2
0,1,C&D,0,1,1,0,2
0,1,C&D,0,1,2,0,2
0,1,C&D,0,1,3,2,2
0,1,C&D,0,1,4,0,2
0,1,C&D,0,1,4,1,2
0,1,C&D,0,1,4,2,2
0,1,C&I core,0,1,1,0,2
0,1,C&I core,0,1,2,0,2
49,1,C&I core,0,1,3,2,2
492,1,C&I core,0,1,4,0,2
0,1,C&I core,0,1,4,1,2
492,1,C&I core,0,1,4,2,2
0,1,Total,0,1,1,0,2
0,1,Total,0,1,2,0,2
49,1,Total,0,1,3,2,2
492,1,Total,0,1,4,0,2
0,1,Total,0,1,4,1,2
492,1,Total,0,1,4,2,2
1009,1,C&D,0,2,1,0,2
0,1,C&D,0,2,2,0,2
0,1,C&D,0,2,3,2,2
892,1,C&D,0,2,4,0,2
0,1,C&D,0,2,4,1,2
0,1,C&D,0,2,4,2,2
1003,1,C&I core,0,2,1,0,2
0,1,C&I core,0,2,2,0,2
0,1,C&I core,0,2,3,2,2
877,1,C&I core,0,2,4,0,2
0,1,C&I core,0,2,4,1,2
0,1,C&I core,0,2,4,2,2
1020,1,Total,0,2,1,0,2
0,1,Total,0,2,2,0,2
0,1,Total,0,2,3,2,2
945,1,Total,0,2,4,0,2
0,1,Total,0,2,4,1,2
0,1,Total,0,2,4,2,2
0,1,C&D,0,3,1,0,2
0,1,C&D,0,3,2,0,2
0,1,C&D,0,3,3,2,2
0,1,C&D,0,3,4,0,2
0,1,C&D,0,3,4,1,2
0,1,C&D,0,3,4,2,2
1,1,C&I core,0,3,1,0,2
126,1,C&I core,0,3,2,0,2
3,1,C&I core,0,3,3,2,2
262,1,C&I core,0,3,4,0,2
0,1,C&I core,0,3,4,1,2
0,1,C&I core,0,3,4,2,2
1,1,Total,0,3,1,0,2
126,1,Total,0,3,2,0,2
3,1,Total,0,3,3,2,2
262,1,Total,0,3,4,0,2
0,1,Total,0,3,4,1,2
0,1,Total,0,3,4,2,2
1007,1,C&D,0,4,1,0,2
0,1,C&D,0,4,2,0,2
595,1,C&D,0,4,3,2,2
819,1,C&D,0,4,4,0,2
0,1,C&D,0,4,4,1,2
955,1,C&D,0,4,4,2,2
959,1,C&I core,0,4,1,0,2
0,1,C&I core,0,4,2,0,2
457,1,C&I core,0,4,3,2,2
684,1,C&I core,0,4,4,0,2
0,1,C&I core,0,4,4,1,2
871,1,C&I core,0,4,4,2,2
1015,1,Total,0,4,1,0,2
0,1,Total,0,4,2,0,2
645,1,Total,0,4,3,2,2
857,1,Total,0,4,4,0,2
0,1,Total,0,4,4,1,2
982,1,Total,0,4,4,2,2
0,1,C&D,0,5,1,0,2
0,1,C&D,0,5,2,0,2
0,1,C&D,0,5,3,2,2
0,1,C&D,0,5,4,0,2
0,1,C&D,0,5,4,1,2
0,1,C&D,0,5,4,2,2
0,1,C&I core,0,5,1,0,2
0,1,C&I core,0,5,2,0,2
451,1,C&I core,0,5,3,2,2
941,1,C&I core,0,5,4,0,2
0,1,C&I core,0,5,4,1,2
941,1,C&I core,0,5,4,2,2
0,1,Total,0,5,1,0,2
0,1,Total,0,5,2,0,2
451,1,Total,0,5,3,2,2
941,1,Total,0,5,4,0,2
0,1,Total,0,5,4,1,2
941,1,Total,0,5,4,2,2
0,1,C&D,0,6,1,0,2
0,1,C&D,0,6,2,0,2
0,1,C&D,0,6,3,2,2
0,1,C&D,0,6,4,0,2
0,1,C&D,0,6,4,1,2
0,1,C&D,0,6,4,2,2
749,1,C&I core,0,6,1,0,2
